Book,Chapter,Section,Text,Violence
ALEXANDER,58,4,"And at another time, when his Macedonians hesitated to advance upon the citadel called Nysa because there was a deep river in front of it, Alexander, halting on the bank, cried: Thy words mean, said Alexander, that we can take the citadel, since he who commands it is a weak thing.  It behooves thee, at least, to be a brave man, even for thy name's sake. And when the young man, fighting gloriously, fell, the king was pained beyond measure. Most miserable man that I am, why, pray, have I not learned to swim? and at once, carrying his shield, he would have tried to cross. And when, after he had put a stop to the fighting, ambassadors came from the beleaguered cities to beg for terms, they were amazed, to begin with, to see him in full armour and without an attendant; and besides, when a cushion was brought him for his use, he ordered the eldest of the ambassadors, Acuphis by name, to take it for his seat.",0
ALEXANDER,58,5,"Acuphis, accordingly, astonished at his magnanimity and courtesy, asked what he wished them to do in order to be his friends. Thy countrymen, said Alexander, must make thee their ruler, and send me a hundred of their best men. At this Acuphis laughed, and said: Nay, O King, I shall rule better if I send to thee the worst men rather than the best.  Cf. ",0
ALEXANDER,59,1,"Taxiles, we are told, had a realm in India as large as Egypt, with good pasturage, too, and in the highest degree productive of beautiful fruits. He was also a wise man in his way, and after he had greeted Alexander, said: Why must we war and fight with one another, Alexander, if thou art not come to rob us of water or of necessary sustenance, the only things for which men of sense are obliged to fight obstinately? At this Alexander was delighted, and clasping the king's hand, said: Canst thou think, pray, that after such words of kindness our interview is to end without a battle? Nay, thou shalt not get the better of me; for I will contend against thee and fight to the last with my favours, that thou mayest not surpass me in generosity. ",0
ALEXANDER,59,2,"As for other wealth and possessions, so-called, if I am thy superior therein, I am ready to confer favours; but if thine inferior, I will not object to thanking you for favours conferred. Why must we war and fight with one another, Alexander, if thou art not come to rob us of water or of necessary sustenance, the only things for which men of sense are obliged to fight obstinately? At this Alexander was delighted, and clasping the king's hand, said: Canst thou think, pray, that after such words of kindness our interview is to end without a battle? Nay, thou shalt not get the better of me; for I will contend against thee and fight to the last with my favours, that thou mayest not surpass me in generosity. ",0
ALEXANDER,60,1,"Of his campaign against Porus See Arrian, he himself has given an account in his letters. He says, namely, that the river Hydaspes flowed between the two camps, and that Porus stationed his elephants on the opposite bank and kept continual watch of the crossing. He himself accordingly, day by day caused a great din and tumult to be made in his camp, and thereby accustomed the Barbarians not to be alarmed.",0
ALEXANDER,60,2,"Then, on a dark and stormy night, he took a part of his infantry and the best of his horsemen, and after proceeding along the river to a distance from where the enemy lay, crossed over to a small island. Here rain fell in torrents, and many tornadoes and thunder-bolts dashed down upon his men; but nevertheless, although he saw that many of them were being burned to death by the thunderbolts, he set out from the islet and made for the opposite banks. See Arrian, he himself has given an account in his letters. He says, namely, that the river Hydaspes flowed between the two camps, and that Porus stationed his elephants on the opposite bank and kept continual watch of the crossing. He himself accordingly, day by day caused a great din and tumult to be made in his camp, and thereby accustomed the Barbarians not to be alarmed.",0
ALEXANDER,60,3,"But the Hydaspes, made violent by the storm and dashing high against its bank, made a great breach in it, and a large part of the stream was setting in that direction; and the shore between the two currents gave his men no sure footing, since it was broken and slippery. And here it was that he is said to have cried: See Arrian, he himself has given an account in his letters. He says, namely, that the river Hydaspes flowed between the two camps, and that Porus stationed his elephants on the opposite bank and kept continual watch of the crossing. He himself accordingly, day by day caused a great din and tumult to be made in his camp, and thereby accustomed the Barbarians not to be alarmed. O Athenians, can ye possibly believe what perils I am undergoing to win glory in your eyes? ",0
ALEXANDER,60,4,"This, however, is the story of Onesicritus; Alexander himself says that they left their rafts and crossed the breach with their armour on, wading breast-high in water, and that after he had crossed he led his horsemen twenty furlongs in advance of his infantry, calculating that, in case the enemy attacked with their cavalry, he would be far superior to them, and in case they moved up their men-at-arms, his infantry would join him in good season. And one of these suppositions came to pass. See Arrian, he himself has given an account in his letters. He says, namely, that the river Hydaspes flowed between the two camps, and that Porus stationed his elephants on the opposite bank and kept continual watch of the crossing. He himself accordingly, day by day caused a great din and tumult to be made in his camp, and thereby accustomed the Barbarians not to be alarmed. O Athenians, can ye possibly believe what perils I am undergoing to win glory in your eyes? ",0
ALEXANDER,60,7,"And yet his elephant was of the largest size; and it showed remarkable intelligence and solicitude for the king, bravely defending him and beating back his assailants while he was still in full vigour, and when it perceived that its master was worn out with a multitude of missiles and wounds, fearing lest he should fall off it knelt softly on the ground, and with its proboscis gently took each spear and drew it out of his body. Like a king ; and to another question from Alexander whether he had anything else to say, replied: All things are included in my ‘like a king.’ Accordingly, Alexander not only permitted him to govern his former kingdom, giving him the title of satrap, but also added to it the territory of the independent peoples whom he subdued, in which there are said to have been fifteen nations, five thousand cities of considerable size, and a great multitude of villages. He subdued other territory also thrice as large as this and appointed Philip, one of his companions, satrap over it.",0
ALEXANDER,62,1,"As for the Macedonians, however, their struggle with Porus blunted their courage and stayed their further advance into India. Alexander carried his conquests from the Indus to the Hyphasis ( For having had all they could do to repulse an enemy who mustered only twenty thousand infantry and two thousand horse, they violently opposed Alexander when he insisted on crossing the river Ganges also, the width of which, as they learned, was thirty-two furlongs, its depth a hundred fathoms, while its banks on the further side were covered with multitudes of men-at-arms and horsemen and elephants.",0
ALEXANDER,62,2,"For they were told that the kings of the Ganderites and Praesii were awaiting them with eighty thousand horsemen, two hundred thousand footmen, eight thousand chariots, and six thousand fighting elephants. And there was no boasting in these reports. For Androcottus, who reigned there not long afterwards, made a present to Seleucus of five hundred elephants, and with an army of six hundred thousand men overran and subdued all India. ",0
ALEXANDER,62,3,"At first, then, Alexander shut himself up in his tent from displeasure and wrath and lay there, feeling no gratitude for what he had already achieved unless he should cross the Ganges, nay, counting a retreat a confession of defeat. But his friends gave him fitting consolation, and his soldiers crowded about his door and besought him with loud cries and wailing, until at last he relented and began to break camp, resorting to many deceitful and fallacious devices for the enhancement of his fame.",0
ALEXANDER,62,4,"For instance, he had armour prepared that was larger than usual, and mangers for horses that were higher, and bits that were heavier than those in common use, and left them scattered up and down. Moreover, he erected altars for the gods, which down to the present time are revered by the kings of the Praesii when they cross the river, and on them they offer sacrifices in the Hellenic manner. Androcottus, when he was a stripling, saw Alexander himself, and we are told that he often said in later times that Alexander narrowly missed making himself master of the country, since its king was hated and despised on account of his baseness and low birth. ",0
ALEXANDER,63,5,"At this instant his Macedonians flocked about him, caught him up, already unconscious of what was going on about him, and carried him to his tent. And straightway a report that he was dead prevailed in the camp; but when with much difficulty and pains they had sawn off the shaft of the arrow, which was of wood, and had thus succeeded at last in removing the king's breastplate, they came to the excision of the arrowhead, which was buried in one of the ribs. We are told, moreover, that it was three fingers broad and four long. Hydaspes, Acesines, and Indus ( in a leisurely course. And yet his voyage was not made without effort nor even without war, but he would land and assault the cities on his route and subdue everything. However, in attacking the people called Malli, who are said to have been the most warlike of the Indians, he came within a little of being cut down. Leonnatus, according to defended him. Both of them were wounded, and Limnaeus was killed; but Peucestas held out, and at last Alexander killed the Barbarian. But he himself received many wounds, and at last was smitten on the neck with a cudgel, and leaned against the wall, his eyes still fixed upon his foes.",0
ALEXANDER,64,2,"The first one, accordingly, being asked which, in his opinion, were more numerous, the living or the dead, said that the living were, since the dead no longer existed. The second, being asked whether the earth or the sea produced larger animals, said the earth did, since the sea was but a part of the earth. The third, being asked what animal was most cunning, said: That which up to this time man has not discovered.  Because I wished him either to live nobly or to die nobly. The fifth, being asked which, in his opinion, was older, day or night, replied: Day, by one day ; and he added, upon the king expressing amazement, that hard questions must have hard answers. If, said the philosopher, he is most powerful, and yet does not inspire fear. Of the three remaining, he who was asked how one might become a god instead of man, replied: By doing something which a man cannot do ; the one who was asked which was the stronger, life or death, answered: Life, since it supports so many ills. And the last, asked how long it were well for a man to live, answered: Until he does not regard death as better than life. So, then, turning to the judge, Alexander bade him give his opinion. The judge declared that they had answered one worse than another. Well, then, said Alexander, thou shalt die first for giving such a verdict.  That cannot be, O King, said the judge, unless thou falsely saidst that thou wouldst put to death first him who answered worst. ",0
ALEXANDER,64,4,"The fourth, when asked why he had induced Sabbas to revolt, replied: That which up to this time man has not discovered.  Because I wished him either to live nobly or to die nobly. The fifth, being asked which, in his opinion, was older, day or night, replied: Day, by one day ; and he added, upon the king expressing amazement, that hard questions must have hard answers.",0
ALEXANDER,64,5,"Passing on, then, to the sixth, Alexander asked how a man could be most loved; If, said the philosopher, he is most powerful, and yet does not inspire fear. Of the three remaining, he who was asked how one might become a god instead of man, replied: By doing something which a man cannot do ; the one who was asked which was the stronger, life or death, answered: Life, since it supports so many ills. And the last, asked how long it were well for a man to live, answered: Until he does not regard death as better than life. So, then, turning to the judge, Alexander bade him give his opinion. The judge declared that they had answered one worse than another. Well, then, said Alexander, thou shalt die first for giving such a verdict.  That cannot be, O King, said the judge, unless thou falsely saidst that thou wouldst put to death first him who answered worst. ",0
ALEXANDER,65,1,"These philosophers, then, he dismissed with gifts; but to those who were in the highest repute and lived quietly by themselves he sent Onesicritus, asking them to pay him a visit. Now, Onesicritus was a philosopher of the school of Diogenes the Cynic.",0
ALEXANDER,65,2,"And he tells us that Calanus very harshly and insolently bade him strip off his tunic and listen naked to what he had to say, otherwise he would not converse with him, not even if he came from Zeus; but he says that Dandamis was gentler, and that after hearing fully about Socrates, Pythagoras, and Diogenes, he remarked that the men appeared to him to have been of good natural parts but to have passed their lives in too much awe of the laws.",0
ALEXANDER,65,3,"Others, however, say that the only words uttered by Dandamis were these: Why did Alexander make such a long journey hither? Calanus, nevertheless, was persuaded by Taxiles to pay a visit to Alexander. His real name was Sphines, but because he greeted those whom he met with Cale, the Indian word of salutation, the Greeks called him Calanus. It was Calanus, as we are told, who laid before Alexander the famous illustration of government. It was this.",0
ALEXANDER,65,4,"He threw down upon the ground a dry and shrivelled hide, and set his foot upon the outer edge of it; the hide was pressed down in one place, but rose up in others. He went all round the hide and showed that this was the result wherever he pressed the edge down, and then at last he stood in the middle of it, and lo! it was all held down firm and still. The similitude was designed to show that Alexander ought to put most constraint upon the middle of his empire and not wander far away from it. ",0
ALEXANDER,66,1,"His descent of the rivers to the sea consumed seven months' time. And after emerging with his fleet into the ocean, In midsummer of 325 B.C. he sailed out to an island to which he himself gave the name of Scillustis, others that of Psiltucis. It is Cilluta in Arrian ( Here he landed and sacrificed to the gods, and studied the nature of the sea and of all the sea-coast that was accessible. Then, after praying that no man after him might pass beyond the bounds of his expedition, he turned to go back.",0
ALEXANDER,66,2,"His fleet he ordered to go round by sea, keeping India on the right; Nearchus was appointed admiral of the fleet, Onesicritus its chief-pilot. But he himself proceeded by land through the country of the Oreites, where he was reduced to the direst straits and lost a multitude of men, so that not even the fourth part of his fighting force was brought back from India. And yet his infantry had once numbered a hundred and twenty thousand, and his cavalry fifteen thousand. In midsummer of 325 B.C. he sailed out to an island to which he himself gave the name of Scillustis, others that of Psiltucis. It is Cilluta in Arrian ( Here he landed and sacrificed to the gods, and studied the nature of the sea and of all the sea-coast that was accessible. Then, after praying that no man after him might pass beyond the bounds of his expedition, he turned to go back.",0
ALEXANDER,66,3,"But grievous diseases, wretched food, parching heats, and, worst of all, famine destroyed them, since they traversed an un-tilled country of men who dragged out a miserable existence, who possessed but few sheep and those of a miserable sort, since the sea-fish which they ate made their flesh unsavoury and rank. It was with difficulty, then, that Alexander passed through this country in sixty days; but as soon as he reached Gedrosia he had all things in abundance, for the nearest satraps and princes had provided them. ",0
ALEXANDER,67,1,"Accordingly, after refreshing his forces here, he set out and marched for seven days through Carmania in a revelling rout. He himself was conveyed slowly along by eight horses, while he feasted day and night continuously with his companions on a dais built upon a lofty and conspicuous scaffolding of oblong shape; and waggons without number followed, some with purple and embroidered canopies, others protected from the sun by boughs of trees which were kept fresh and green, conveying the rest of his friends and commanders, who were all garlanded and drinking.",0
ALEXANDER,67,2,"Not a shield was to be seen, not a helmet, not a spear, but along the whole march with cups and drinking-horns and flagons the soldiers kept dipping wine from huge casks and mixing-bowls and pledging one another, some as they marched along, others lying down; while pipes and flutes, stringed instruments and song, and revelling cries of women, filled every place with abundant music.",0
ALEXANDER,67,3,"Then, upon this disordered and straggling procession there followed also the sports of bacchanalian license, as though Bacchus himself were present and conducting the revel. According to Arrian ( Moreover, when he came to the royal palace of Gedrosia, he once more gave his army time for rest and held high festival.",0
ALEXANDER,67,4,"We are told, too, that he was once viewing some contests in singing and dancing, being well heated with wine, and that his favourite, Bagoas, won the prize for song and dance, and then, all in his festal array, passed through the theatre and took his seat by Alexander's side; at sight of which the Macedonians clapped their hands and loudly bade the king kiss the victor, until at last he threw his arms about him and kissed him tenderly. ",0
ALEXANDER,68,1,"Here Nearchus came up to meet him, and Alexander was so delighted to hear of his voyage that he eagerly desired to sail down the Euphrates himself with a large fleet It was after his return to Persepolis that this desire seized him ( and then, after circumnavigating Arabia and Africa, to enter the Mediterranean by way of the pillars of Heracles. And vessels of every sort were built for him at Thapsacus, and sailors and pilots were assembled from all parts.",0
ALEXANDER,68,2,"But the increasing difficulties of his march back, his wound among the Malli, and the losses in his army, which were reported to be heavy, led men to doubt his safe return, inclined subject peoples to revolt, and bred great injustice, rapacity, and insolence in the generals and satraps whom he had appointed. In a word, restlessness and a desire for change spread everywhere. It was after his return to Persepolis that this desire seized him ( and then, after circumnavigating Arabia and Africa, to enter the Mediterranean by way of the pillars of Heracles. And vessels of every sort were built for him at Thapsacus, and sailors and pilots were assembled from all parts.",0
ALEXANDER,68,3,"For even against Antipater, Olympias and Cleopatra had raised a faction, and had divided his realm between them, Olympias taking Epirus, and Cleopatra Macedonia. When he heard of this, Alexander said that his mother had made the better choice; for the Macedonians would not submit to be reigned over by a woman. For these reasons he sent Nearchus back to the sea, Early in 324 B.C. determined to fill all the regions along the sea with wars, while he himself; marching down from Upper Asia, chastised those of his commanders who had done wrong.",0
ALEXANDER,69,1,"In Persia, to begin with, he distributed the money among the women, just as their kings were accustomed, as often as they came into Persia, to give each one of them a gold piece. And for this reason, it is said, some of their kings did not come often into Persia, and Ochus not even once, being so penurious as to expatriate himself.",0
ALEXANDER,69,3,"These words, then, deeply affected Alexander, who was reminded of the uncertainty and mutability of life. Cf. ",0
ALEXANDER,69,4,"After thus speaking, he lay down and covered his head, nor did he move as the fire approached him, but continued to lie in the same posture as at first, and so sacrificed himself acceptably, as the wise men of his country had done from of old. The same thing was done many years afterwards by another Indian who was in the following of Caesar, Augustus Caesar. at Athens; and the Indian's Tomb is shown there to this day.",0
ALEXANDER,70,1,"But Alexander, after returning from the funeral pyre and assembling many of his friends and officers for supper, proposed a contest in drinking neat wine, the victor to be crowned. Well, then, the one who drank the most, Promachus, got as far as four pitchers; The he took the prize, a crown of a talent's worth, but lived only three days afterwards. And of the rest, according to Chares, forty-one died of what they drank, a violent chill having set in after their debauch. chous, or , held about three quarts. pitcher",0
ALEXANDER,70,2,"At Susa he brought to pass the marriage of his companions, took to wife himself the daughter of Dareius, Stateira, assigned the noblest women to his noblest men, and gave a general wedding feast for those of his Macedonians who had already contracted other marriages. At this feast, we are told, nine thousand guests reclined at supper, to each of whom a golden cup for the libations was given. All the other appointments too, were amazingly splendid, and the host paid himself the debts which his guests owed, the whole outlay amounting to nine thousand eight hundred and seventy talents. Alexander also paid the debts of all his soldiers, amounting to 20,000 talents ( ",0
ALEXANDER,70,3,"Now Antigenes, the One-eyed, had got himself enrolled as a debtor fraudulently and, on producing somebody who affirmed that he had made a loan to him at the bank, the money was paid over; then his fraud was discovered, and the king, in anger, drove him from his court and deprived him of his command. Antigenes, however, was a splendid soldier, and while he was still a young man and Philip was besieging Perinthus, though a bolt from a catapult smote him in the eye, he would not consent to have the bolt taken out nor give up fighting until he had repelled the enemy and shut them up within their walls.",0
ALEXANDER,70,4,"Accordingly, he could not endure with any complacency the disgrace that now fell upon him, but was evidently going to make away with himself from grief and despondency. So the king, fearing this, put away his wrath and ordered him to keep the money. ",0
ALEXANDER,71,1,"The thirty thousand boys whom he had left behind him under instruction and training Cf. were now so vigorous in their bodies and so comely in their looks, and showed besides such admirable dexterity and agility in their exercises, that Alexander himself was delighted; his Macedonians, however, were filled with dejection and fear, thinking that their king would now pay less regard to them.",0
ALEXANDER,71,2,"Therefore when he also sent the weak and maimed among them down to the sea-board, they said it was insult and abuse, after using men up in every kind of service, now to put them away in disgrace and cast them back upon their native cities and their parents, no longer the men they were when he took them. Accordingly, they bade him send them all away and hold all his Macedonians of no account, since he had these young war-dancers, with whom he could go on and conquer the world. Cf. were now so vigorous in their bodies and so comely in their looks, and showed besides such admirable dexterity and agility in their exercises, that Alexander himself was delighted; his Macedonians, however, were filled with dejection and fear, thinking that their king would now pay less regard to them. The account of the quarrel between Alexander and the Macedonians in Arrian ( ",0
ALEXANDER,71,3,"At these words of theirs Alexander was displeased, and heaped much abuse upon them in his anger, and drove them away, and committed his watches to Persians, and out of these constituted his body-guards and attendants. When the Macedonians saw him escorted by these, while they themselves were excluded from him and treated with contumely, they were humbled; and when they reasoned the matter out they found that they had been almost mad with jealousy and rage. Cf. were now so vigorous in their bodies and so comely in their looks, and showed besides such admirable dexterity and agility in their exercises, that Alexander himself was delighted; his Macedonians, however, were filled with dejection and fear, thinking that their king would now pay less regard to them. The account of the quarrel between Alexander and the Macedonians in Arrian ( ",0
ALEXANDER,71,4,"So finally, after coming to their senses, they went to his tent, without their arms and wearing their tunics only, and with loud cries and lamentations put themselves at his mercy, bidding him deal with them as base and thankless men. But Alexander would not see them, although his heart was softening. And the men would not desist, but for two days and nights persisted in standing thus before his door, weeping and calling upon their master. Cf. were now so vigorous in their bodies and so comely in their looks, and showed besides such admirable dexterity and agility in their exercises, that Alexander himself was delighted; his Macedonians, however, were filled with dejection and fear, thinking that their king would now pay less regard to them. The account of the quarrel between Alexander and the Macedonians in Arrian ( ",0
ALEXANDER,71,5,"So on the third day he came forth, and when he saw their piteous and humble plight, wept for some time; then, after chiding them gently and speaking kindly to them, he dismissed those who were past service with magnificent gifts, and wrote to Antipater that at all the public contests and in the theatres they should have the foremost seats and wear garlands. He also ordained that the orphan children of those who had lost their lives in his service should receive their father's pay. Cf. ",0
ALEXANDER,72,1,"When he came to Ecbatana in Media and had transacted the business that was urgent, he was once more much occupied with theatres and festivals, since three thousand artists had come to him from Greece. But during this time it chanced that Hephaestion had a fever; and since, young man and soldier that he was, he could not submit to a strict regimen, as soon as Glaucus, his physician, had gone off to the theatre, he sat down to breakfast, ate a boiled fowl, drank a huge cooler of wine, fell sick, and in a little while died.",0
ALEXANDER,72,2,"Alexander's grief at this loss knew no bounds. Arrian finds great diversity in the accounts of Alexander's displays of grief at Hephaestion's death ( He immediately ordered that the manes and tails of all horses and mules should be shorn in token of mourning and took away the battlements of the cities round about; he also crucified the wretched physician, and put a stop to the sound of flutes and every kind of music in the camp for a long time, until an oracular response from Ammon came bidding him honour Hephaestion as a hero and sacrifice to him.",0
ALEXANDER,72,3,"Moreover, making war a solace for his grief; he went forth to hunt and track down men, as it were, and overwhelmed the nation of the Cossaeans, slaughtering them all from the youth upwards. This was called an offering to the shade of Hephaestion. Upon a tomb and obsequies for his friend, and upon their embellishments, he purposed to expend ten thousand talents, and wished that the ingenuity and novelty of the construction should surpass the expense. He therefore longed for Stasicrates above all other artists, because in his innovations there was always promise of great magnificence, boldness, and ostentation. Arrian finds great diversity in the accounts of Alexander's displays of grief at Hephaestion's death ( He immediately ordered that the manes and tails of all horses and mules should be shorn in token of mourning and took away the battlements of the cities round about; he also crucified the wretched physician, and put a stop to the sound of flutes and every kind of music in the camp for a long time, until an oracular response from Ammon came bidding him honour Hephaestion as a hero and sacrifice to him.",0
ALEXANDER,72,4,"This man, indeed, had said to him at a former interview that of all mountains the Thracian Athos could most readily be given the form and shape of a man; if; therefore, Alexander should so order, he would make out of Mount Athos a most enduring and most conspicuous statue of the king, which in its left hand should hold a city of ten thousand inhabitants, and with its right should pour forth a river running with generous current into the sea. This project, it is true, Alexander had declined; but now he was busy devising and contriving with his artists projects far more strange and expensive than this. ",0
ALEXANDER,73,1,"As he was on his way to enter Babylon, Nearchus (who had joined him again after sailing through the ocean into the Euphrates) told the king that certain Chaldaeans had met him and advised that Alexander should keep away from Babylon. According to Arrian ( Alexander paid no heed to this, but continued on his march; and when he was arrived at the walls, he saw many ravens flying about and clawing one another, and some of them fell dead at his feet.",0
ALEXANDER,73,2,"Again, being informed that Apollodorus the commandant of Babylon had sacrificed to learn Alexander's fate, Alexander called Pythagoras the seer. Pythagoras did not deny the fact, whereupon Alexander asked him what was the character of the sacrifice. And when the seer told that the victim's liver had no lobe, According to Arrian ( Alexander paid no heed to this, but continued on his march; and when he was arrived at the walls, he saw many ravens flying about and clawing one another, and some of them fell dead at his feet. Ah me! said Alexander, a forcible omen! and did Pythagoras no harm. He was sorry, too, that he had not obeyed Nearchus, and passed most of his time outside of Babylon, either living in his tent, or sailing about on the Euphrates.",0
ALEXANDER,73,3,"And he was troubled by many omens. For instance, the largest and handsomest lion in his menagerie was attacked by a tame ass and kicked to death. Again, he once took off his clothes for exercise and was playing at ball, and when it was time to dress again, the young men who were playing with him beheld a man seated on the king's throne, in silence, wearing the royal diadem and robes. According to Arrian ( Alexander paid no heed to this, but continued on his march; and when he was arrived at the walls, he saw many ravens flying about and clawing one another, and some of them fell dead at his feet. Ah me! said Alexander, a forcible omen! and did Pythagoras no harm. He was sorry, too, that he had not obeyed Nearchus, and passed most of his time outside of Babylon, either living in his tent, or sailing about on the Euphrates.",0
ALEXANDER,73,4,"When the man was asked who he was, he was speechless for a long time; but at last he came to his senses and said that his name was Dionysius, and that he was a native of Messenia; in consequence of some charge brought against him, he said, he had been brought thither from the sea-board, and for a long time had been in chains; but just now the god Serapis had come to him and loosed his chains and brought him to this spot, bidding him put on the robe and diadem and sit on the throne and hold his peace. Other predictions of Alexander's death are given in Arrian ( ",0
ALEXANDER,74,1,"On hearing of this, Alexander put the man out of the way, as the seers directed; but he began to be low-spirited, and was distrustful now of the favour of Heaven and suspicious of his friends. He was particularly afraid of Antipater and of his sons, one of whom, Iolas, was his chief cupbearer; the other, Cassander, had only recently come to Babylon, and when he saw some Barbarians doing obeisance to Alexander, since he had been reared as a Greek and had never seen such a sight as this before, he laughed boisterously.",0
ALEXANDER,74,2,"But Alexander was enraged, and clutching him fiercely by the hair with both hands dashed his head against the wall. And at another time, when Cassander would have said something in opposition to those who were bringing charges against Antipater, Alexander interrupted him, saying: What meanest thou? Would men come so long a journey if they had not been wronged and were making false charges? ",0
ALEXANDER,74,3,"And when Cassander declared that this very fact of their coming a long distance away from the proofs showed that they were making false charges, Alexander burst out laughing and said: What meanest thou? Would men come so long a journey if they had not been wronged and were making false charges?  These are the famous sophisms of Aristotle's disciples for either side of the question; but ye shall rue the day if it appear that ye have done these men even a slight wrong. ",0
ALEXANDER,74,4,"And in general, as we are told, Cassander's spirit was deeply penetrated and imbued with a dreadful fear of Alexander, so that many years afterwards, when he was now king of Macedonia and master of Greece, as he was walking about and surveying the statues at Delphi, the sight of an image of Alexander smote him suddenly with a shuddering and trembling from which he could scarcely recover, and made his head swim. ",0
ALEXANDER,75,1,"Alexander, then, since he had now become sensitive to indications of the divine will and perturbed and apprehensive in his mind, converted every unusual and strange occurrence, were it never so insignificant into a prodigy and portent; and sacrificers, purifiers, and diviners filled his palace.",0
ALEXANDER,75,2,"So, you see, while it is a dire thing to be incredulous towards indications of the divine will and to have contempt for them, superstition is likewise a dire thing, which, after the manner of water ever seeking the lower levels, filled with folly the Alexander who was now become a prey to his fears. Notwithstanding, in consequence of oracular responses regarding Hephaestion which were brought him, he laid aside his grief and betook himself once more to sacrifices and drinking-bouts.",0
ALEXANDER,75,3,"He gave a splendid entertainment to Nearchus, and then, although he had taken his customary bath before going to bed, at the request of Medius he went to hold high revel with him; Cf. and here, after drinking all the next day, he began to have a fever. This did not come upon him after he had quaffed a bowl of Heracles, nor after he had been seized with a sudden pain in the back as though smitten with a spear; these particulars certain writers felt obliged to give, and so, as it were, invented in tragic fashion a moving finale for a great action.",0
ALEXANDER,75,4,"But Aristobulus says that he had a raging fever, and that when he got very thirsty he drank wine, whereupon he became delirious, and died on the thirtieth day of the month Daesius. ",0
ALEXANDER,76,1,"Moreover, in the court Journals there are recorded the following particulars regarding his sickness. They are given also by Arrian ( On the eighteenth of the month Daesius June 2, 323 B.C. he slept in the bathing-room because he had a fever. On the following day, after his bath, he removed into his bed-chamber, and spent the day at dice with Medius. Then, when it was late, he took a bath, performed his sacrifices to the gods, ate a little, and had a fever through the night.",0
ALEXANDER,76,2,"On the twentieth, after bathing again, he performed his customary sacrifice; and lying in the bathing-room he devoted himself to Nearchus, listening to his story of his voyage and of the great sea. The twenty-first he spent in the same way and was still more inflamed, and during the night he was in a grievous plight, and all the following day his fever was very high. So he had his bed removed and lay by the side of the great bath, where he conversed with his officers about the vacant posts in the army, and how they might be filled with experienced men. Journals there are recorded the following particulars regarding his sickness. They are given also by Arrian ( On the eighteenth of the month Daesius June 2, 323 B.C. he slept in the bathing-room because he had a fever. On the following day, after his bath, he removed into his bed-chamber, and spent the day at dice with Medius. Then, when it was late, he took a bath, performed his sacrifices to the gods, ate a little, and had a fever through the night.",0
ALEXANDER,76,3,"On the twenty-fourth his fever was violent and he had to be carried forth to perform his sacrifices; moreover, he ordered his principal officers to tarry in the court of the palace, and the commanders of divisions and companies to spend the night outside. He was carried to the palace on the other side of the river on the twenty-fifth, and got a little sleep, but his fever did not abate. And when his commanders came to his bedside, he was speechless, as he was also on the twenty-sixth; Journals there are recorded the following particulars regarding his sickness. They are given also by Arrian ( On the eighteenth of the month Daesius June 2, 323 B.C. he slept in the bathing-room because he had a fever. On the following day, after his bath, he removed into his bed-chamber, and spent the day at dice with Medius. Then, when it was late, he took a bath, performed his sacrifices to the gods, ate a little, and had a fever through the night.",0
ALEXANDER,76,4,"therefore the Macedonians made up their minds that he was dead, and came with loud shouts to the doors of the palace, and threatened his companions until all opposition was broken down; and when the doors had been thrown open to them, without cloak or armour, one by one, they all filed slowly past his couch. During this day, too, Python and Seleucus were sent to the temple of Serapis to enquire whether they should bring Alexander thither; and the god gave answer that they should leave him where he was. And on the twenty-eighth, June 13, 323 B.C. towards evening, he died.",0
ALEXANDER,77,1,"Most of this account is word for word as written in the Journals. And as for suspicions of poisoning, no one had any immediately, but five years afterwards, as we are told, upon information given, Olympias put many men to death, and scattered abroad the ashes of Iolas, alleging that he had administered the poison.",0
ALEXANDER,77,2,"But those who affirm that Aristotle counselled Antipater to do the deed, Journals. And as for suspicions of poisoning, no one had any immediately, but five years afterwards, as we are told, upon information given, Olympias put many men to death, and scattered abroad the ashes of Iolas, alleging that he had administered the poison.  and that it was entirely through his agency that the poison was provided, mention one Hagnothemis as their authority, who professed to have heard the story from Antigonus the king; and the poison was water, icy cold, from a certain cliff in Nonacris; this they gathered up like a delicate dew and stored it in an ass's hoof; for no other vessel would hold the water, but would all be eaten through by it, owing to its coldness and pungency.",0
ALEXANDER,77,3,"Most writers, however, think that the story of the poisoning is altogether a fabrication; and it is no slight evidence in their favour that during the dissensions of Alexander's commanders, which lasted many days, his body, although it lay without special care in places that were moist and stifling, showed no sign of such a destructive influence, but remained pure and fresh. ",0
ALEXANDER,77,4,"Now, Roxana was with child, and on this account was held in honour among the Macedonians; but she was jealous of Stateira, and therefore deceived her by a forged letter into coming where she was, and when she had got her there, slew her, together with her sister, threw their bodies into the well, and filled the with earth, Perdiccas being privy to the deed and partner in it.",0
ALEXANDER,77,5,"For it was he who was at once in the greatest authority, dragging Arrhidaeus around after him to safe-guard, as it were, the royal power. Arrhidaeus was Philip's son by an obscure and common woman named Philinna, and was deficient in intellect owing to bodily disease. This, however, did not come upon him in the course of nature or of its own accord, indeed, it is said that as a boy he displayed an exceedingly gifted and noble disposition: but afterwards Olympias gave him drugs which injured his body and ruined his mind.",0
ARATUS,16,1,"Aratus now, having been chosen general of the Achaean League for the first time, ravaged the opposite territories of Locris and Calydonia, and went to the assistance of the Boeotians with an army of ten thousand men.",1
